monitoring_location_id,lat,lon,dist_km,nearest_uid,nearest_src,overlap_yr,families
USGS-05474000,40.75365,-91.2770888888889,0.13953086969815306,WQS0010,IWQIS,12.206935888660734,discharge+stage
USGS-05462000,42.711925,-92.5829666666667,0.16261932999426051,WQS0083,IWQIS,7.884831546125181,discharge+stage
USGS-05458500,42.6483166666667,-92.4651861111111,0.16698127085645728,WQS0084,IWQIS,7.8364419347478895,discharge+stage
USGS-414315091252002,41.7211284143077,-91.4223891277426,0.33074639066377776,WQS0021,IWQIS,4.445937492077978,groundwater
USGS-401934089541701,40.32622222222223,-89.90480555555555,0.7898701243238122,USGS-05568705,USGS,3.628650467716144,groundwater+nitrate
USGS-401934089541702,40.32619444444445,-89.90480555555555,0.79003332836594,USGS-05568705,USGS,3.7961727127537896,groundwater+nitrate
USGS-05568703,40.32633333333334,-89.90477777777778,0.7916911599485266,USGS-05568705,USGS,2.3610255532739814,stage
USGS-401934089541708,40.32633333333334,-89.90477777777778,0.7916911599485266,USGS-05568705,USGS,1.8795345653661557,precip_site
USGS-401934089541703,40.32622222222223,-89.90477777777778,0.7922218613356715,USGS-05568705,USGS,3.6284223134838833,diss_oxy+spec_cond+turbidity+water_temp
USGS-401934089541704,40.32619444444445,-89.90477777777778,0.7923845819669817,USGS-05568705,USGS,3.7960015970795937,diss_oxy+spec_cond+water_temp
USGS-401934089541705,40.32622222222223,-89.90472222222223,0.796925389141031,USGS-05568705,USGS,1.235597764088492,groundwater
USGS-401934089541706,40.32619444444445,-89.90472222222223,0.7970871515050725,USGS-05568705,USGS,1.235597764088492,groundwater
USGS-414345091253801,41.7291666666667,-91.4273888888889,0.835159940293378,WQS0021,IWQIS,4.445937492077978,precip_site
USGS-05489500,41.0108472222222,-92.4112916666667,0.9094443583098186,WQS0115,IWQIS,3.9399574112099778,discharge+stage+water_temp
USGS-431316095135201,43.2213055555556,-95.2303333333333,1.1880892373434855,USGS-06604440,USGS,1.1279660050193931,groundwater
USGS-05483470,41.6956111111111,-94.38175,1.2710746953141836,WQS0032,IWQIS,10.18722906684919,stage
USGS-05454090,41.7,-91.5627777777778,1.4001356052429292,WQS0001,IWQIS,13.775924024640657,discharge+stage
